ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201093_x_at,1189.6,P,0.000732
201094_at,36225.2,P,0.000244
201095_at,430.7,P,0.030273
201096_s_at,1620.1,P,0.000244
201097_s_at,1902.7,P,0.000244
201098_at,861.5,P,0.000244
201099_at,715,P,0.00415
201100_s_at,1398.8,P,0.001953
201101_s_at,1383.5,P,0.001953
201102_s_at,711.9,P,0.001953
201103_x_at,2930,P,0.000244
201104_x_at,2532.8,P,0.00293
201105_at,380,M,0.056152
201106_at,2630.3,P,0.001221
201107_s_at,17.3,A,0.989258
201108_s_at,175.8,A,0.27417
201109_s_at,29.4,A,0.828613
201110_s_at,24.7,A,0.888428
201111_at,527.8,P,0.001953
201112_s_at,1652.5,P,0.000244
201113_at,3488.7,P,0.000244
201114_x_at,2860,P,0.01416
201115_at,1302.7,P,0.005859
201116_s_at,62.4,A,0.828613
201117_s_at,4.3,A,0.888428
201118_at,1916.1,P,0.000244
201119_s_at,5946.5,P,0.000244
201120_s_at,585,A,0.095215
201121_s_at,1402,P,0.030273
201122_x_at,578,A,0.080566
201123_s_at,371.1,P,0.005859
201124_at,221.7,A,0.111572
201125_s_at,49.9,A,0.850342
201126_s_at,714.9,P,0.000244
201127_s_at,741.3,P,0.010742
201128_s_at,3598.7,P,0.000244
201129_at,1475.4,P,0.000244
201130_s_at,47.1,A,0.633789
201131_s_at,27.8,A,0.633789
201132_at,787.2,P,0.000244
201133_s_at,654,P,0.000244
201134_x_at,8512,P,0.000732
201135_at,1557.7,P,0.000244
201136_at,1441.3,P,0.00293
201137_s_at,536,P,0.018555
201138_s_at,725,P,0.000244
201139_s_at,976.3,P,0.010742
201140_s_at,334.9,P,0.01416
201141_at,150.5,A,0.219482
201142_at,1080.4,P,0.000732
201143_s_at,528.9,P,0.000244
201144_s_at,1121.1,P,0.001953
201145_at,1266.5,P,0.000244
201146_at,567.8,P,0.000732
201147_s_at,22.1,A,0.870361
201148_s_at,89.3,A,0.696289
201149_s_at,267.4,A,0.129639
201150_s_at,11.8,A,0.753906
201151_s_at,941.6,P,0.000244
201152_s_at,4686.6,P,0.000244
201153_s_at,5619,P,0.000244
201154_x_at,32225.8,P,0.000244
201155_s_at,865.8,P,0.010742
201156_s_at,405.2,A,0.149658
201157_s_at,842.2,P,0.000732
201158_at,700.8,P,0.046143
201159_s_at,441,A,0.334473
201160_s_at,1383.4,P,0.000244
201161_s_at,1784.8,P,0.001953
201162_at,29.1,A,0.904785
201163_s_at,75.2,A,0.5
201164_s_at,1186,P,0.000732
201165_s_at,1795.3,P,0.008057
201166_s_at,1792.7,P,0.000244
201167_x_at,864.7,P,0.000732
201168_x_at,2544.9,P,0.005859
201169_s_at,38.3,A,0.567627
201170_s_at,197.6,A,0.432373
201171_at,7.9,A,0.80542
201172_x_at,2587.4,P,0.01416
201173_x_at,1804.6,P,0.001953
201174_s_at,1891,P,0.001221
201175_at,1164.1,P,0.00293
201176_s_at,1105.7,P,0.000732
201177_s_at,1410.8,P,0.000244
201178_at,2347.6,P,0.000732
201179_s_at,767.1,P,0.005859
201180_s_at,1721.8,P,0.000244
201181_at,226.8,A,0.080566
201182_s_at,934.1,P,0.00293
201183_s_at,2650,P,0.000244
201184_s_at,2987,M,0.056152
201185_at,339.4,A,0.334473
201186_at,777.5,P,0.037598
201187_s_at,93.4,A,0.366211
201188_s_at,722.7,A,0.19458
201189_s_at,1000.8,P,0.01416
201190_s_at,760.7,P,0.030273
201191_at,215,A,0.095215
201192_s_at,651.7,P,0.000244
201193_at,662.3,P,0.037598
201194_at,10395.8,P,0.000244
201195_s_at,1209.6,P,0.008057
201196_s_at,1212.6,P,0.000244
201197_at,1144.3,P,0.000244
201198_s_at,1204.3,P,0.001221
201199_s_at,1742.6,P,0.005859
201200_at,509.3,P,0.000732
201201_at,3732.5,P,0.000732
201202_at,2557.2,P,0.000244
201203_s_at,104.8,A,0.366211
201204_s_at,339.8,A,0.080566
201205_at,216.9,A,0.219482
201206_s_at,149.2,A,0.129639
201207_at,697.2,P,0.046143
201208_s_at,130.5,A,0.601074
201209_at,2843.6,P,0.000732
201210_at,2498.5,P,0.000732
201211_s_at,666.2,A,0.095215
201212_at,307,A,0.533936
201213_at,89.1,A,0.533936
201214_s_at,485.9,P,0.001953
201215_at,104.3,A,0.091553
201216_at,3149.5,P,0.000244
201217_x_at,55944.1,P,0.000244
201218_at,283,A,0.080566
201219_at,25.6,A,0.828613
201220_x_at,582.7,A,0.067627
201221_s_at,3353.9,P,0.00293
201222_s_at,783.1,P,0.000244
201223_s_at,449.6,P,0.000244
201224_s_at,596.6,M,0.056152
201225_s_at,2476.8,P,0.000244
