ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201051_at,3605.7,P,0.000244
201052_s_at,862.4,P,0.00415
201053_s_at,468.4,P,0.008057
201054_at,3848.7,P,0.000244
201055_s_at,224.5,P,0.046143
201056_at,457.4,P,0.023926
201057_s_at,729.9,P,0.000244
201058_s_at,14.3,A,0.870361
201059_at,273.8,A,0.067627
201060_x_at,143.4,P,0.01416
201061_s_at,377.3,A,0.080566
201062_at,4,A,0.981445
201063_at,319.4,P,0.000732
201064_s_at,1554.2,P,0.000244
201065_s_at,2518.5,P,0.000732
201066_at,987.5,P,0.046143
201067_at,496.2,A,0.171387
201068_s_at,1491.1,P,0.000244
201069_at,121,A,0.067627
201070_x_at,1364.6,P,0.00415
201071_x_at,7307.3,P,0.000732
201072_s_at,201.8,A,0.111572
201073_s_at,944,P,0.001221
201074_at,1242.9,P,0.000732
201075_s_at,1082,P,0.000244
201076_at,959.9,P,0.00293
201077_s_at,2536.7,P,0.000244
201078_at,1535.8,P,0.001953
201079_at,533.9,P,0.005859
201080_at,1147,P,0.001221
201081_s_at,277.7,A,0.246094
201082_s_at,341.7,P,0.000244
201083_s_at,216.3,P,0.00415
201084_s_at,3220.3,P,0.000244
201085_s_at,870.6,P,0.030273
201086_x_at,4603.2,P,0.000244
201087_at,503,A,0.080566
201088_at,2478.3,P,0.000244
201089_at,788.6,P,0.000244
201090_x_at,23061,P,0.010742
201091_s_at,1101.8,P,0.000244
201092_at,6259.1,P,0.000244
201093_x_at,1021.8,P,0.001221
201094_at,34148.6,P,0.000244
201095_at,543.3,P,0.008057
201096_s_at,746.6,P,0.000244
201097_s_at,1467.8,P,0.000244
201098_at,1028.6,P,0.000244
201099_at,1727.5,P,0.000244
201100_s_at,2338.5,P,0.000732
201101_s_at,1084.3,P,0.000732
201102_s_at,1383.7,P,0.001221
201103_x_at,3045,P,0.000244
201104_x_at,1642.7,P,0.010742
201105_at,110.6,A,0.366211
201106_at,1473.5,P,0.001953
201107_s_at,8.6,A,0.99585
201108_s_at,75.2,A,0.633789
201109_s_at,17,A,0.780518
201110_s_at,10.8,A,0.696289
201111_at,849.5,P,0.000244
201112_s_at,2706,P,0.000244
201113_at,2142.2,P,0.000244
201114_x_at,2191.7,P,0.01416
201115_at,859.5,P,0.008057
201116_s_at,19.2,A,0.989258
201117_s_at,5.8,A,0.870361
201118_at,1348.6,P,0.000732
201119_s_at,3969.5,P,0.000244
201120_s_at,743.3,P,0.001953
201121_s_at,1552.2,P,0.008057
201122_x_at,543,P,0.030273
201123_s_at,526.1,P,0.00293
201124_at,144.6,A,0.246094
201125_s_at,42.8,A,0.780518
201126_s_at,944.7,P,0.000244
201127_s_at,769.9,P,0.010742
201128_s_at,4057,P,0.000244
201129_at,1317.4,P,0.000244
201130_s_at,42.7,A,0.633789
201131_s_at,13.4,A,0.850342
