ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201166_s_at,1833.9,P,0.000732
201167_x_at,446.7,P,0.018555
201168_x_at,2020.7,P,0.046143
201169_s_at,130.6,A,0.466064
201170_s_at,23.1,A,0.850342
201171_at,20.8,A,0.870361
201172_x_at,2448.6,P,0.023926
201173_x_at,1723.7,P,0.001953
201174_s_at,1553.6,P,0.00415
201175_at,1243.9,P,0.008057
201176_s_at,850.8,P,0.001221
201177_s_at,898.1,P,0.000732
201178_at,3466,P,0.000732
201179_s_at,913.1,P,0.018555
201180_s_at,1537.3,P,0.001221
201181_at,198.6,A,0.095215
201182_s_at,392.6,A,0.067627
201183_s_at,1441.2,P,0.00293
201184_s_at,1476.6,A,0.19458
201185_at,253.5,A,0.366211
201186_at,404.8,A,0.366211
201187_s_at,206.1,A,0.27417
201188_s_at,470.7,A,0.432373
201189_s_at,595.2,A,0.27417
201190_s_at,516.5,A,0.095215
201191_at,194.9,A,0.366211
201192_s_at,436.5,P,0.00415
201193_at,674.7,P,0.037598
201194_at,1272,P,0.000732
201195_s_at,856.7,A,0.129639
201196_s_at,907.7,P,0.000732
201197_at,910.7,P,0.000244
201198_s_at,845,P,0.008057
201199_s_at,1305.8,M,0.056152
201200_at,757.5,P,0.001221
201201_at,556,A,0.129639
201202_at,3140.6,P,0.000244
201203_s_at,20.9,A,0.953857
201204_s_at,31.2,A,0.533936
201205_at,346.9,A,0.19458
201206_s_at,11.1,A,0.601074
201207_at,678.2,A,0.067627
201208_s_at,116.4,A,0.5
201209_at,1540.8,P,0.000244
201210_at,4194.2,P,0.000732
201211_s_at,805.2,P,0.030273
201212_at,72.5,A,0.696289
201213_at,87.3,A,0.432373
201214_s_at,311.7,P,0.010742
201215_at,134.2,P,0.01416
201216_at,3684.9,P,0.000244
201217_x_at,41068.7,P,0.000244
201218_at,787.3,P,0.005859
201219_at,242.6,M,0.056152
201220_x_at,2299.1,P,0.000244
201221_s_at,1699.9,P,0.005859
201222_s_at,576.9,P,0.000244
201223_s_at,387.8,P,0.001953
201224_s_at,656.5,A,0.149658
201225_s_at,2341.1,P,0.000244
201226_at,1664.9,P,0.000244
201227_s_at,1561,P,0.000244
201228_s_at,299.5,M,0.056152
201229_s_at,398.1,P,0.023926
201230_s_at,716.4,P,0.046143
201231_s_at,7431.6,P,0.000244
201232_s_at,602.2,P,0.010742
201233_at,397.7,A,0.067627
201234_at,1128.2,A,0.219482
201235_s_at,504,A,0.067627
201236_s_at,1161.9,A,0.067627
201237_at,332.9,P,0.00415
201238_s_at,980.7,P,0.00293
201239_s_at,3045.3,P,0.000244
201240_s_at,5181.6,P,0.000732
201241_at,1324.9,P,0.005859
201242_s_at,59.5,A,0.5
201243_s_at,40.7,A,0.665527
201244_s_at,1513.9,P,0.005859
201245_s_at,967.2,P,0.000732
201246_s_at,82.2,A,0.466064
201247_at,889.4,P,0.030273
201248_s_at,573.5,P,0.030273
201249_at,549.8,A,0.219482
201250_s_at,1631.3,P,0.00293
201251_at,4756.3,P,0.00293
201252_at,418.6,A,0.111572
201253_s_at,1620.2,P,0.010742
