ID_REF,VALUE,ABS_CALL,DETECTION P-VALUE
201165_s_at,3362.9,P,0.001953
201166_s_at,3499.4,P,0.000244
201167_x_at,286.2,P,0.01416
201168_x_at,3464.5,P,0.005859
201169_s_at,189.5,A,0.432373
201170_s_at,459.8,A,0.111572
201171_at,69.5,A,0.432373
201172_x_at,1211.8,P,0.023926
201173_x_at,1602.6,P,0.00293
201174_s_at,1763.3,P,0.001953
201175_at,1289,P,0.001953
201176_s_at,341.3,P,0.00293
201177_s_at,424.9,P,0.000732
201178_at,6505.7,P,0.000244
201179_s_at,1408,P,0.005859
201180_s_at,2665.3,P,0.000244
201181_at,453.5,P,0.010742
201182_s_at,424.7,P,0.023926
201183_s_at,1254.3,P,0.000732
201184_s_at,1554.8,A,0.171387
201185_at,514.9,A,0.334473
201186_at,387.3,A,0.171387
201187_s_at,244.3,A,0.171387
201188_s_at,730.2,A,0.219482
201189_s_at,750.3,A,0.095215
201190_s_at,1644,P,0.001221
201191_at,689.6,A,0.129639
201192_s_at,1057.9,P,0.000732
201193_at,197,A,0.5
201194_at,390.5,P,0.01416
201195_s_at,2697.8,P,0.00293
201196_s_at,1993.3,P,0.000244
201197_at,1225.8,P,0.000244
201198_s_at,968.2,P,0.005859
201199_s_at,1572.1,M,0.056152
201200_at,1194.8,P,0.00293
201201_at,123.4,A,0.466064
201202_at,1020,P,0.000732
201203_s_at,309.5,P,0.046143
201204_s_at,477.3,P,0.01416
201205_at,433.5,P,0.046143
201206_s_at,755.8,P,0.000732
201207_at,1175.7,P,0.030273
201208_s_at,55.5,A,0.533936
201209_at,428.3,P,0.037598
201210_at,8732.1,P,0.000244
201211_s_at,2609.4,P,0.000244
201212_at,696,P,0.046143
201213_at,82.8,A,0.466064
201214_s_at,116.8,A,0.334473
201215_at,96.8,A,0.067627
201216_at,913.1,P,0.000244
201217_x_at,34403.6,P,0.000244
201218_at,740.6,P,0.00293
201219_at,411,P,0.046143
201220_x_at,2424.7,P,0.000244
201221_s_at,3432.7,P,0.00293
201222_s_at,568.7,P,0.001221
201223_s_at,371.8,P,0.010742
201224_s_at,1014,P,0.030273
201225_s_at,3032.4,P,0.000244
201226_at,1296.3,P,0.000244
201227_s_at,1523.2,P,0.000244
201228_s_at,547.1,P,0.005859
201229_s_at,308.9,P,0.030273
201230_s_at,1064.1,P,0.01416
201231_s_at,1136.5,P,0.00293
201232_s_at,1010.5,P,0.005859
201233_at,246.7,P,0.018555
201234_at,752.4,A,0.219482
201235_s_at,1065.3,P,0.005859
201236_s_at,2517.4,P,0.010742
201237_at,376.3,P,0.00293
201238_s_at,771,P,0.000732
201239_s_at,1030.8,P,0.000244
201240_s_at,1189.3,P,0.005859
201241_at,1100.4,P,0.010742
201242_s_at,12.5,A,0.601074
201243_s_at,16.2,A,0.953857
201244_s_at,3265.7,P,0.000244
201245_s_at,925.7,P,0.000732
201246_s_at,442.8,M,0.056152
201247_at,964.9,P,0.010742
201248_s_at,1031.6,P,0.01416
